user_id,restaurant_id,interaction_type,timestamp
429,497,visit,2024-01-05 02:48:00
662,9,like,2024-01-04 08:02:00
416,30,like,2024-01-01 11:37:00
453,115,review,2024-01-01 07:54:00
727,301,click,2024-01-06 08:16:00
197,4,click,2024-01-05 12:52:00
554,325,visit,2024-01-07 01:02:00
53,237,click,2024-01-07 01:29:00
480,23,click,2024-01-03 01:04:00
443,16,click,2024-01-04 21:52:00
330,22,click,2024-01-04 17:44:00
251,485,click,2024-01-01 22:46:00
807,72,click,2024-01-01 17:41:00
890,304,visit,2024-01-02 14:27:00
783,446,visit,2024-01-01 05:07:00
967,481,like,2024-01-07 09:08:00
925,444,visit,2024-01-07 13:56:00
123,230,click,2024-01-07 11:21:00
879,107,click,2024-01-01 05:03:00
387,208,click,2024-01-05 12:06:00
339,389,like,2024-01-04 20:46:00
778,208,like,2024-01-04 13:57:00
348,263,click,2024-01-03 16:51:00
29,51,click,2024-01-07 06:46:00
975,65,review,2024-01-07 21:37:00
35,265,visit,2024-01-04 23:24:00
518,338,like,2024-01-05 08:40:00
396,301,click,2024-01-04 17:10:00
623,378,click,2024-01-07 06:09:00
294,175,like,2024-01-07 08:44:00
589,451,visit,2024-01-03 20:53:00
349,152,visit,2024-01-07 12:10:00
147,476,visit,2024-01-01 01:44:00
67,266,visit,2024-01-06 20:46:00
904,329,like,2024-01-06 06:11:00
520,461,click,2024-01-05 14:01:00
122,304,click,2024-01-05 15:11:00
340,163,like,2024-01-07 02:22:00
175,438,click,2024-01-07 01:16:00
900,343,visit,2024-01-06 22:41:00
691,367,like,2024-01-03 01:23:00
597,465,review,2024-01-07 03:35:00
451,238,click,2024-01-01 11:29:00
557,199,click,2024-01-05 16:23:00
136,500,like,2024-01-02 19:08:00
855,16,like,2024-01-02 01:35:00
16,309,like,2024-01-02 09:48:00
333,296,click,2024-01-02 06:56:00
195,356,click,2024-01-03 05:06:00
496,276,visit,2024-01-02 22:09:00
9,472,like,2024-01-05 05:25:00
828,239,like,2024-01-05 12:06:00
334,69,click,2024-01-06 00:41:00
333,301,click,2024-01-03 01:47:00
327,6,click,2024-01-06 15:35:00
15,220,review,2024-01-05 05:30:00
839,254,visit,2024-01-07 11:40:00
614,453,click,2024-01-01 13:00:00
226,433,click,2024-01-04 01:25:00
425,295,visit,2024-01-02 11:53:00
790,358,click,2024-01-07 01:47:00
408,386,like,2024-01-03 06:56:00
113,107,like,2024-01-03 07:13:00
997,295,click,2024-01-04 02:52:00
428,118,click,2024-01-05 08:56:00
1,405,like,2024-01-02 19:03:00
266,168,click,2024-01-03 02:43:00
491,485,click,2024-01-06 06:09:00
208,251,review,2024-01-05 03:39:00
622,82,like,2024-01-01 19:29:00
712,54,like,2024-01-03 06:22:00
952,240,click,2024-01-05 21:16:00
369,366,click,2024-01-05 16:06:00
985,12,click,2024-01-03 19:02:00
306,209,click,2024-01-06 19:52:00
12,165,like,2024-01-02 07:30:00
345,366,click,2024-01-06 16:43:00
465,294,like,2024-01-04 14:11:00
700,399,click,2024-01-07 14:37:00
666,7,click,2024-01-05 15:04:00
494,78,review,2024-01-06 01:47:00
368,434,click,2024-01-05 08:03:00
846,65,click,2024-01-03 11:16:00
937,102,click,2024-01-06 01:44:00
420,451,click,2024-01-04 10:46:00
889,357,click,2024-01-01 06:05:00
791,300,click,2024-01-06 14:11:00
171,287,visit,2024-01-01 10:56:00
134,171,like,2024-01-06 19:12:00
965,77,visit,2024-01-06 19:26:00
427,48,click,2024-01-03 09:50:00
25,255,visit,2024-01-03 19:40:00
530,82,click,2024-01-04 21:19:00
190,383,visit,2024-01-01 09:04:00
141,209,visit,2024-01-05 11:06:00
555,209,click,2024-01-02 05:21:00
846,445,like,2024-01-01 15:56:00
796,459,review,2024-01-07 00:03:00
658,84,like,2024-01-06 16:16:00
315,10,click,2024-01-06 09:51:00
444,29,visit,2024-01-06 17:53:00
319,304,review,2024-01-01 20:36:00
441,482,click,2024-01-04 09:51:00
92,465,like,2024-01-05 08:37:00
179,446,click,2024-01-01 07:26:00
56,116,click,2024-01-02 12:05:00
155,490,like,2024-01-02 02:59:00
672,269,like,2024-01-02 05:53:00
111,428,like,2024-01-07 12:05:00
137,47,review,2024-01-05 04:05:00
232,359,click,2024-01-01 10:45:00
992,448,click,2024-01-01 06:18:00
468,91,review,2024-01-02 20:15:00
732,53,click,2024-01-05 22:29:00
481,218,visit,2024-01-03 11:44:00
68,348,visit,2024-01-01 19:00:00
814,77,click,2024-01-03 14:15:00
249,204,click,2024-01-01 11:01:00
994,44,visit,2024-01-04 18:36:00
323,156,like,2024-01-06 16:43:00
922,2,like,2024-01-04 14:49:00
904,357,visit,2024-01-01 06:27:00
518,313,click,2024-01-03 02:23:00
976,57,click,2024-01-04 06:55:00
792,290,click,2024-01-06 18:11:00
432,471,click,2024-01-05 11:51:00
487,58,click,2024-01-02 22:11:00
606,254,click,2024-01-03 21:29:00
429,180,click,2024-01-06 01:03:00
269,493,click,2024-01-05 07:55:00
709,157,click,2024-01-03 18:59:00
537,35,visit,2024-01-03 23:10:00
148,75,visit,2024-01-05 01:36:00
118,432,click,2024-01-01 00:34:00
850,289,review,2024-01-06 06:58:00
367,371,click,2024-01-03 08:20:00
850,75,like,2024-01-04 19:16:00
66,329,click,2024-01-06 05:43:00
970,78,like,2024-01-03 04:56:00
813,255,click,2024-01-06 19:27:00
370,265,like,2024-01-02 11:53:00
175,487,click,2024-01-04 06:07:00
831,304,like,2024-01-02 02:26:00
588,67,click,2024-01-06 14:16:00
495,221,click,2024-01-04 18:22:00
973,467,like,2024-01-03 12:58:00
114,164,click,2024-01-01 15:52:00
111,480,review,2024-01-05 08:30:00
761,455,click,2024-01-04 17:25:00
439,375,click,2024-01-02 23:51:00
715,220,like,2024-01-03 01:38:00
147,172,click,2024-01-03 01:30:00
35,254,click,2024-01-04 09:48:00
999,210,like,2024-01-02 08:39:00
309,188,like,2024-01-04 14:22:00
538,191,review,2024-01-01 13:25:00
750,389,click,2024-01-03 03:40:00
14,215,visit,2024-01-02 02:15:00
374,375,click,2024-01-07 02:31:00
557,86,click,2024-01-02 19:35:00
428,474,like,2024-01-07 02:43:00
728,106,click,2024-01-04 21:46:00
233,332,click,2024-01-07 01:52:00
705,296,click,2024-01-01 10:26:00
563,19,like,2024-01-05 18:44:00
939,47,review,2024-01-02 22:51:00
887,65,visit,2024-01-02 02:50:00
726,451,click,2024-01-07 03:46:00
663,475,like,2024-01-01 00:48:00
440,146,visit,2024-01-01 23:06:00
502,434,click,2024-01-02 07:42:00
275,286,click,2024-01-04 06:42:00
850,382,click,2024-01-04 00:52:00
76,66,click,2024-01-03 16:02:00
439,5,like,2024-01-05 21:49:00
732,93,click,2024-01-03 23:51:00
860,353,click,2024-01-06 20:21:00
956,426,review,2024-01-06 10:06:00
699,468,like,2024-01-05 11:46:00
289,94,visit,2024-01-06 13:17:00
915,106,click,2024-01-05 10:08:00
540,133,click,2024-01-02 04:05:00
891,434,click,2024-01-07 14:22:00
692,341,click,2024-01-06 15:39:00
253,314,click,2024-01-04 13:33:00
126,79,visit,2024-01-07 03:04:00
177,212,click,2024-01-02 16:22:00
37,8,click,2024-01-02 21:50:00
410,497,click,2024-01-06 22:04:00
611,159,visit,2024-01-05 09:09:00
610,268,visit,2024-01-07 00:58:00
127,149,visit,2024-01-03 22:12:00
483,350,click,2024-01-01 15:42:00
168,446,click,2024-01-07 03:07:00
592,91,click,2024-01-07 19:01:00
294,236,click,2024-01-02 00:22:00
845,474,like,2024-01-06 04:31:00
638,289,review,2024-01-02 09:11:00
343,410,visit,2024-01-04 17:50:00
310,474,review,2024-01-07 21:26:00
662,356,visit,2024-01-01 01:52:00
528,168,click,2024-01-05 23:43:00
540,193,review,2024-01-02 13:43:00
419,187,click,2024-01-06 23:38:00
444,271,visit,2024-01-04 15:34:00
685,114,click,2024-01-07 10:18:00
558,385,click,2024-01-02 22:51:00
840,11,visit,2024-01-01 13:53:00
236,55,click,2024-01-06 00:27:00
439,258,click,2024-01-06 20:21:00
214,65,click,2024-01-03 22:54:00
85,479,click,2024-01-07 06:15:00
794,172,review,2024-01-02 17:58:00
744,272,like,2024-01-03 13:07:00
85,150,click,2024-01-07 10:56:00
921,362,click,2024-01-01 17:21:00
489,146,like,2024-01-04 13:12:00
65,431,click,2024-01-01 11:47:00
646,209,click,2024-01-06 04:18:00
663,286,click,2024-01-01 23:03:00
627,10,like,2024-01-01 21:42:00
64,227,click,2024-01-05 22:38:00
343,186,click,2024-01-07 03:48:00
939,62,click,2024-01-02 18:44:00
875,85,click,2024-01-07 18:35:00
919,464,visit,2024-01-01 21:00:00
352,134,click,2024-01-03 05:23:00
158,323,click,2024-01-01 05:57:00
589,297,click,2024-01-04 18:04:00
491,171,click,2024-01-04 18:12:00
658,213,like,2024-01-03 05:54:00
855,461,like,2024-01-06 14:43:00
463,18,click,2024-01-01 06:58:00
225,314,click,2024-01-06 11:46:00
917,60,click,2024-01-04 21:07:00
313,88,visit,2024-01-03 17:55:00
615,27,like,2024-01-02 02:33:00
919,68,click,2024-01-04 04:42:00
859,278,visit,2024-01-07 15:37:00
813,408,like,2024-01-01 04:04:00
940,40,review,2024-01-04 04:12:00
466,109,click,2024-01-01 10:14:00
88,74,click,2024-01-01 04:09:00
883,66,click,2024-01-05 14:20:00
303,168,like,2024-01-07 19:07:00
680,262,like,2024-01-05 01:49:00
435,368,visit,2024-01-05 03:31:00
682,274,click,2024-01-01 08:30:00
135,337,click,2024-01-05 03:28:00
50,358,click,2024-01-04 09:09:00
432,237,visit,2024-01-07 15:17:00
340,215,click,2024-01-06 05:05:00
347,366,click,2024-01-06 07:27:00
646,286,like,2024-01-07 07:55:00
347,378,click,2024-01-01 01:13:00
649,149,click,2024-01-07 06:00:00
245,318,click,2024-01-02 23:58:00
109,394,like,2024-01-04 13:41:00
825,376,visit,2024-01-02 11:26:00
799,107,review,2024-01-02 12:44:00
533,141,click,2024-01-05 11:50:00
90,76,review,2024-01-03 13:19:00
296,9,like,2024-01-06 14:49:00
112,196,visit,2024-01-01 16:24:00
813,295,review,2024-01-01 21:38:00
589,280,click,2024-01-06 05:48:00
177,381,click,2024-01-05 23:47:00
343,118,click,2024-01-03 17:55:00
660,290,visit,2024-01-04 23:13:00
101,487,like,2024-01-03 13:27:00
758,61,like,2024-01-03 02:45:00
629,425,click,2024-01-07 06:51:00
604,389,click,2024-01-05 15:56:00
401,335,click,2024-01-02 10:45:00
28,306,visit,2024-01-05 12:53:00
937,388,click,2024-01-02 21:27:00
962,51,review,2024-01-01 06:16:00
537,52,click,2024-01-05 20:32:00
58,122,click,2024-01-04 23:00:00
498,167,like,2024-01-04 06:10:00
297,8,click,2024-01-02 22:34:00
134,369,click,2024-01-01 17:45:00
331,45,click,2024-01-03 13:22:00
249,344,click,2024-01-06 07:17:00
550,245,review,2024-01-01 17:31:00
902,284,visit,2024-01-07 03:00:00
941,375,click,2024-01-06 14:40:00
75,107,visit,2024-01-02 15:33:00
654,27,click,2024-01-05 16:42:00
834,193,like,2024-01-06 14:18:00
168,418,review,2024-01-05 11:48:00
771,337,like,2024-01-03 18:14:00
503,357,click,2024-01-07 12:15:00
885,62,click,2024-01-05 14:59:00
355,62,click,2024-01-06 10:28:00
225,422,visit,2024-01-04 08:41:00
664,282,visit,2024-01-07 13:49:00
531,121,click,2024-01-02 08:31:00
146,280,review,2024-01-03 17:21:00
960,39,click,2024-01-03 09:04:00
241,380,click,2024-01-05 16:05:00
884,277,click,2024-01-07 14:37:00
893,94,click,2024-01-01 19:31:00
344,431,click,2024-01-03 14:49:00
749,115,visit,2024-01-03 12:31:00
35,176,click,2024-01-02 14:30:00
702,121,click,2024-01-02 15:03:00
1,13,like,2024-01-03 08:26:00
996,485,click,2024-01-03 03:07:00
153,387,visit,2024-01-02 14:59:00
429,416,click,2024-01-01 11:23:00
945,163,visit,2024-01-07 07:07:00
508,275,review,2024-01-01 17:34:00
126,398,click,2024-01-06 00:11:00
491,176,visit,2024-01-02 19:22:00
482,470,like,2024-01-03 18:54:00
345,337,visit,2024-01-06 01:41:00
912,379,click,2024-01-01 05:48:00
738,324,click,2024-01-01 17:02:00
221,173,visit,2024-01-07 00:01:00
915,488,like,2024-01-01 08:23:00
919,275,click,2024-01-06 17:57:00
723,64,click,2024-01-01 08:42:00
25,101,click,2024-01-02 17:48:00
528,322,click,2024-01-07 03:01:00
182,463,click,2024-01-01 00:17:00
499,66,click,2024-01-06 03:43:00
841,331,click,2024-01-01 21:08:00
641,45,click,2024-01-01 19:36:00
42,87,review,2024-01-02 03:12:00
915,458,click,2024-01-03 12:13:00
481,67,click,2024-01-01 01:54:00
930,453,click,2024-01-07 05:04:00
848,259,review,2024-01-05 13:50:00
748,422,like,2024-01-02 16:00:00
872,205,like,2024-01-05 16:48:00
439,426,click,2024-01-02 19:08:00
402,467,like,2024-01-01 05:21:00
546,424,click,2024-01-06 07:06:00
345,178,click,2024-01-01 13:53:00
893,419,visit,2024-01-06 20:03:00
45,280,like,2024-01-07 13:28:00
646,344,like,2024-01-01 02:38:00
21,17,like,2024-01-02 19:39:00
634,296,review,2024-01-01 22:27:00
70,202,click,2024-01-03 04:44:00
864,450,click,2024-01-05 17:33:00
873,172,click,2024-01-01 15:10:00
48,407,like,2024-01-05 23:26:00
491,262,click,2024-01-02 16:51:00
551,194,like,2024-01-01 06:43:00
287,149,click,2024-01-02 04:10:00
10,375,click,2024-01-03 10:05:00
542,376,click,2024-01-07 13:28:00
756,35,click,2024-01-03 23:28:00
274,369,like,2024-01-07 19:54:00
956,29,click,2024-01-06 15:16:00
600,263,click,2024-01-01 08:42:00
756,221,click,2024-01-04 02:05:00
381,53,click,2024-01-05 11:39:00
329,421,click,2024-01-05 22:06:00
479,279,click,2024-01-02 08:24:00
15,353,like,2024-01-03 11:31:00
516,392,click,2024-01-02 02:00:00
191,76,click,2024-01-04 07:07:00
168,494,visit,2024-01-05 23:14:00
521,176,click,2024-01-01 09:52:00
621,10,click,2024-01-04 16:47:00
137,463,visit,2024-01-01 12:35:00
154,117,click,2024-01-07 14:11:00
388,280,visit,2024-01-01 08:16:00
209,218,click,2024-01-02 16:21:00
272,175,like,2024-01-02 02:38:00
143,234,review,2024-01-03 20:47:00
611,437,click,2024-01-05 20:56:00
889,252,click,2024-01-04 20:31:00
820,295,click,2024-01-03 11:50:00
69,451,click,2024-01-01 07:41:00
247,322,like,2024-01-04 10:46:00
261,6,like,2024-01-06 22:39:00
788,21,click,2024-01-01 02:45:00
79,73,visit,2024-01-02 04:48:00
658,330,click,2024-01-06 08:16:00
623,36,visit,2024-01-04 06:17:00
770,387,like,2024-01-02 12:13:00
605,233,visit,2024-01-01 00:37:00
525,216,click,2024-01-04 02:03:00
772,470,visit,2024-01-06 04:46:00
938,497,click,2024-01-02 09:41:00
621,206,visit,2024-01-05 18:40:00
330,426,click,2024-01-07 04:45:00
189,429,click,2024-01-04 03:21:00
95,44,like,2024-01-07 03:19:00
617,91,like,2024-01-03 07:02:00
8,417,click,2024-01-06 21:51:00
67,316,review,2024-01-04 04:47:00
496,470,visit,2024-01-05 10:08:00
191,93,like,2024-01-07 21:14:00
366,467,like,2024-01-07 21:48:00
768,339,click,2024-01-05 01:53:00
521,454,like,2024-01-06 04:58:00
990,493,click,2024-01-05 23:32:00
117,83,click,2024-01-04 21:55:00
267,333,visit,2024-01-03 16:07:00
611,282,like,2024-01-07 08:09:00
485,470,like,2024-01-01 12:44:00
509,21,visit,2024-01-05 09:06:00
298,228,visit,2024-01-01 10:52:00
909,376,click,2024-01-05 21:24:00
164,130,review,2024-01-03 18:04:00
376,175,click,2024-01-04 04:51:00
653,108,like,2024-01-04 23:59:00
268,414,visit,2024-01-06 19:38:00
549,283,visit,2024-01-01 02:25:00
74,71,click,2024-01-04 13:01:00
508,404,review,2024-01-03 22:47:00
73,50,visit,2024-01-07 15:38:00
308,95,review,2024-01-03 21:48:00
199,279,click,2024-01-02 20:56:00
130,397,visit,2024-01-06 17:20:00
758,337,like,2024-01-03 07:29:00
824,132,like,2024-01-03 10:01:00
572,398,review,2024-01-07 05:26:00
791,276,click,2024-01-04 05:21:00
615,380,click,2024-01-04 20:39:00
808,13,click,2024-01-01 21:00:00
832,3,click,2024-01-01 10:49:00
487,474,review,2024-01-03 02:48:00
853,474,click,2024-01-02 09:43:00
151,466,click,2024-01-07 10:32:00
669,224,click,2024-01-03 23:10:00
206,462,visit,2024-01-04 16:53:00
986,175,click,2024-01-02 10:34:00
179,387,click,2024-01-05 04:37:00
197,385,click,2024-01-02 14:32:00
735,90,click,2024-01-03 09:54:00
89,408,review,2024-01-03 06:20:00
799,241,click,2024-01-04 08:38:00
434,35,visit,2024-01-04 21:38:00
788,14,review,2024-01-01 22:30:00
748,195,like,2024-01-07 10:45:00
183,397,review,2024-01-05 04:48:00
209,431,review,2024-01-06 12:11:00
493,306,click,2024-01-06 15:41:00
130,334,visit,2024-01-06 02:03:00
665,213,click,2024-01-05 00:17:00
13,410,click,2024-01-02 06:54:00
634,3,like,2024-01-02 13:46:00
871,179,visit,2024-01-01 09:20:00
732,40,like,2024-01-06 05:46:00
106,452,like,2024-01-04 11:07:00
375,164,click,2024-01-06 00:07:00
582,307,like,2024-01-05 12:06:00
707,235,click,2024-01-02 15:43:00
698,257,click,2024-01-05 06:27:00
99,360,like,2024-01-06 07:44:00
594,495,click,2024-01-02 04:03:00
587,417,like,2024-01-07 12:30:00
886,391,visit,2024-01-01 16:49:00
852,373,click,2024-01-07 22:03:00
192,116,like,2024-01-07 20:59:00
325,52,visit,2024-01-02 13:52:00
979,376,click,2024-01-02 19:32:00
726,395,click,2024-01-06 03:44:00
827,411,like,2024-01-06 00:26:00
956,142,click,2024-01-05 05:03:00
467,86,like,2024-01-04 00:21:00
894,464,click,2024-01-02 01:42:00
367,46,visit,2024-01-01 20:37:00
318,332,review,2024-01-04 23:09:00
144,497,click,2024-01-07 21:16:00
384,238,visit,2024-01-02 13:43:00
216,10,like,2024-01-01 04:42:00
361,152,like,2024-01-06 13:18:00
324,61,visit,2024-01-06 09:00:00
15,494,visit,2024-01-03 06:46:00
217,18,like,2024-01-06 19:23:00
492,86,like,2024-01-02 07:22:00
951,137,like,2024-01-05 07:07:00
547,401,click,2024-01-02 13:55:00
183,230,review,2024-01-05 18:34:00
270,128,click,2024-01-06 05:02:00
945,104,click,2024-01-07 02:32:00
467,186,click,2024-01-03 15:10:00
870,397,click,2024-01-02 09:43:00
612,178,click,2024-01-01 07:46:00
519,357,click,2024-01-03 17:50:00
542,6,click,2024-01-03 16:49:00
467,341,visit,2024-01-02 19:12:00
305,307,click,2024-01-05 14:32:00
985,36,click,2024-01-07 09:31:00
144,327,click,2024-01-05 09:58:00
111,356,click,2024-01-02 01:47:00
232,281,click,2024-01-05 23:29:00
691,395,visit,2024-01-04 07:09:00
584,300,review,2024-01-04 01:56:00
722,14,like,2024-01-01 11:43:00
732,237,like,2024-01-05 13:10:00
592,285,click,2024-01-07 06:44:00
500,330,click,2024-01-06 21:37:00
595,50,click,2024-01-06 07:16:00
554,496,like,2024-01-07 22:19:00
273,261,click,2024-01-07 07:05:00
703,456,visit,2024-01-02 02:21:00
173,110,click,2024-01-03 17:57:00
973,197,click,2024-01-04 04:30:00
7,378,review,2024-01-03 07:32:00
155,252,like,2024-01-02 04:05:00
522,88,like,2024-01-07 19:17:00
546,488,visit,2024-01-06 05:31:00
548,313,like,2024-01-05 19:11:00
921,26,visit,2024-01-04 23:31:00
518,262,review,2024-01-01 14:55:00
920,144,click,2024-01-06 13:52:00
914,60,visit,2024-01-02 15:06:00
215,356,visit,2024-01-03 10:51:00
134,268,click,2024-01-02 07:01:00
285,75,like,2024-01-04 08:52:00
126,3,review,2024-01-01 00:30:00
921,63,click,2024-01-01 04:02:00
439,236,click,2024-01-05 19:18:00
849,448,click,2024-01-07 17:30:00
686,446,like,2024-01-04 19:51:00
152,229,visit,2024-01-04 19:48:00
331,390,click,2024-01-04 05:48:00
538,275,visit,2024-01-05 05:27:00
383,18,click,2024-01-05 20:55:00
115,80,like,2024-01-06 07:16:00
894,215,click,2024-01-05 15:02:00
482,171,click,2024-01-03 18:43:00
284,485,like,2024-01-07 20:11:00
899,329,click,2024-01-01 09:58:00
75,255,click,2024-01-02 12:35:00
166,387,click,2024-01-01 01:09:00
189,126,click,2024-01-06 15:39:00
78,255,click,2024-01-07 15:45:00
947,72,review,2024-01-03 12:59:00
602,38,like,2024-01-07 20:01:00
688,324,like,2024-01-04 21:54:00
21,204,review,2024-01-02 14:01:00
566,172,click,2024-01-05 17:42:00
184,223,click,2024-01-03 13:22:00
871,217,click,2024-01-02 20:43:00
222,245,like,2024-01-04 04:02:00
827,336,visit,2024-01-04 05:32:00
328,191,click,2024-01-04 10:11:00
179,298,click,2024-01-07 14:22:00
788,320,visit,2024-01-04 06:33:00
112,182,visit,2024-01-04 18:13:00
736,334,like,2024-01-04 21:20:00
726,383,click,2024-01-03 20:23:00
59,205,review,2024-01-02 10:35:00
327,361,click,2024-01-01 13:02:00
905,199,like,2024-01-03 15:26:00
621,332,review,2024-01-07 14:45:00
897,165,review,2024-01-01 17:37:00
669,242,click,2024-01-02 10:14:00
191,388,click,2024-01-02 11:09:00
200,130,click,2024-01-06 01:23:00
312,227,click,2024-01-01 22:00:00
708,122,visit,2024-01-06 10:49:00
35,44,review,2024-01-04 01:37:00
379,451,click,2024-01-03 13:39:00
387,196,click,2024-01-01 12:12:00
758,358,click,2024-01-05 13:22:00
237,204,like,2024-01-03 11:09:00
616,467,review,2024-01-05 06:43:00
519,458,click,2024-01-05 13:15:00
283,318,click,2024-01-04 17:38:00
1,257,like,2024-01-07 02:36:00
731,17,visit,2024-01-02 04:42:00
464,272,click,2024-01-02 22:52:00
230,9,like,2024-01-07 18:53:00
967,249,review,2024-01-06 05:37:00
172,437,visit,2024-01-02 13:58:00
87,201,visit,2024-01-02 15:10:00
553,59,click,2024-01-03 12:23:00
123,375,visit,2024-01-05 12:50:00
843,393,click,2024-01-01 11:54:00
298,140,click,2024-01-01 15:24:00
885,119,click,2024-01-03 04:42:00
929,41,click,2024-01-03 21:13:00
690,399,click,2024-01-04 03:29:00
575,322,visit,2024-01-02 18:49:00
484,331,visit,2024-01-02 22:55:00
165,267,visit,2024-01-05 20:12:00
699,8,click,2024-01-04 04:18:00
383,183,click,2024-01-04 02:22:00
209,480,like,2024-01-01 14:48:00
739,134,click,2024-01-05 03:08:00
432,181,review,2024-01-03 09:58:00
389,404,click,2024-01-03 11:49:00
560,423,visit,2024-01-02 04:43:00
224,355,click,2024-01-01 20:58:00
3,72,visit,2024-01-05 21:06:00
372,498,like,2024-01-06 23:22:00
687,113,review,2024-01-02 13:10:00
446,107,review,2024-01-06 04:14:00
611,290,click,2024-01-02 10:20:00
116,313,visit,2024-01-03 16:58:00
270,117,click,2024-01-02 19:33:00
447,120,visit,2024-01-05 20:55:00
368,147,click,2024-01-05 15:38:00
253,327,like,2024-01-02 06:02:00
317,415,review,2024-01-01 11:17:00
415,210,click,2024-01-06 14:47:00
95,296,click,2024-01-04 06:33:00
785,398,click,2024-01-06 08:50:00
892,103,visit,2024-01-03 02:04:00
24,124,click,2024-01-07 05:46:00
628,245,review,2024-01-01 12:08:00
663,379,visit,2024-01-07 20:45:00
850,356,visit,2024-01-04 06:54:00
50,209,visit,2024-01-01 03:10:00
502,421,click,2024-01-04 11:14:00
718,428,review,2024-01-03 16:26:00
498,393,visit,2024-01-07 17:21:00
335,314,review,2024-01-05 04:39:00
79,404,visit,2024-01-05 11:25:00
582,109,like,2024-01-07 03:09:00
27,377,click,2024-01-03 19:25:00
271,348,visit,2024-01-05 09:15:00
562,50,like,2024-01-04 21:44:00
804,404,like,2024-01-03 21:18:00
247,105,like,2024-01-03 20:31:00
776,420,click,2024-01-05 17:54:00
591,373,review,2024-01-07 06:33:00
387,27,review,2024-01-03 17:51:00
702,456,click,2024-01-04 15:00:00
559,288,review,2024-01-03 19:38:00
973,257,click,2024-01-03 06:07:00
361,273,visit,2024-01-01 20:16:00
866,137,click,2024-01-05 05:32:00
984,340,review,2024-01-06 13:00:00
488,301,click,2024-01-07 07:30:00
352,480,click,2024-01-04 21:06:00
701,322,click,2024-01-05 21:56:00
928,32,click,2024-01-06 12:20:00
256,45,visit,2024-01-02 13:02:00
222,265,click,2024-01-07 13:29:00
884,30,like,2024-01-06 12:59:00
753,84,review,2024-01-02 01:14:00
781,166,like,2024-01-06 23:28:00
1,316,like,2024-01-03 00:03:00
546,1,click,2024-01-03 15:46:00
446,249,click,2024-01-04 00:19:00
79,261,visit,2024-01-01 11:14:00
236,63,click,2024-01-05 08:49:00
334,483,review,2024-01-01 01:42:00
889,164,click,2024-01-03 18:33:00
349,321,review,2024-01-03 13:48:00
98,334,click,2024-01-02 00:55:00
82,201,like,2024-01-03 08:32:00
502,222,click,2024-01-06 05:37:00
967,152,click,2024-01-02 22:25:00
477,132,like,2024-01-05 00:59:00
927,114,click,2024-01-03 12:59:00
704,462,like,2024-01-04 09:20:00
765,217,visit,2024-01-04 21:08:00
921,196,click,2024-01-04 08:02:00
550,281,review,2024-01-04 09:31:00
14,202,click,2024-01-03 10:45:00
392,483,like,2024-01-03 10:37:00
347,135,visit,2024-01-04 07:37:00
310,234,visit,2024-01-03 21:49:00
386,141,click,2024-01-05 19:33:00
209,196,click,2024-01-05 06:17:00
357,498,visit,2024-01-05 08:14:00
974,43,click,2024-01-02 07:53:00
601,57,click,2024-01-06 02:15:00
568,420,visit,2024-01-01 19:10:00
94,142,visit,2024-01-03 20:57:00
93,210,click,2024-01-03 20:56:00
340,72,click,2024-01-06 08:49:00
597,224,click,2024-01-02 01:10:00
445,27,click,2024-01-03 17:15:00
757,128,click,2024-01-05 09:25:00
22,106,click,2024-01-03 06:12:00
291,165,review,2024-01-07 04:55:00
485,215,like,2024-01-03 17:38:00
784,71,click,2024-01-02 17:51:00
306,204,click,2024-01-01 17:53:00
634,153,like,2024-01-02 12:32:00
128,67,click,2024-01-06 16:47:00
625,90,like,2024-01-06 03:03:00
939,260,review,2024-01-04 14:11:00
273,362,visit,2024-01-06 18:18:00
848,228,click,2024-01-03 23:54:00
442,79,like,2024-01-05 12:00:00
503,96,review,2024-01-02 23:37:00
130,349,visit,2024-01-04 00:29:00
132,330,visit,2024-01-01 23:48:00
597,469,click,2024-01-05 16:03:00
935,382,click,2024-01-05 16:59:00
482,246,like,2024-01-06 10:56:00
862,272,review,2024-01-06 01:40:00
390,495,visit,2024-01-05 14:45:00
593,403,like,2024-01-06 07:50:00
999,157,click,2024-01-03 00:41:00
985,116,click,2024-01-06 16:06:00
325,435,visit,2024-01-06 00:44:00
69,18,click,2024-01-01 14:38:00
660,442,visit,2024-01-06 21:42:00
448,172,click,2024-01-07 11:06:00
528,16,like,2024-01-01 22:01:00
819,449,like,2024-01-04 00:55:00
617,240,click,2024-01-07 08:38:00
165,386,click,2024-01-07 04:06:00
488,56,visit,2024-01-04 11:25:00
713,79,review,2024-01-06 21:02:00
709,103,visit,2024-01-04 21:56:00
426,284,click,2024-01-04 15:00:00
697,193,click,2024-01-07 16:03:00
834,5,click,2024-01-03 02:27:00
265,106,click,2024-01-03 04:04:00
875,278,like,2024-01-02 05:13:00
612,373,like,2024-01-06 16:26:00
342,100,click,2024-01-04 12:59:00
832,238,click,2024-01-04 00:15:00
726,269,click,2024-01-03 06:45:00
278,321,review,2024-01-06 22:32:00
674,400,visit,2024-01-07 04:45:00
439,489,visit,2024-01-01 14:11:00
157,86,click,2024-01-01 14:19:00
422,320,visit,2024-01-01 22:30:00
251,32,click,2024-01-04 09:58:00
878,336,click,2024-01-04 23:30:00
609,51,visit,2024-01-01 05:26:00
